Entry ID,Content ID,Datetime,Content Type,Category,Reaction Type,Sentiment,Score
15420,87bf6cd4-f955-418b-aa84-9bfffcb4abeb,7/13/2020 11:22:10,Gif,Healthy Eating,Dislike,Negative,10.00
15421,80f6df7f-517f-4f0e-b6cb-004d61ad2bc8,1/25/2021 2:20:59,Photo,Animals,Peeking,Neutral,35.00
15422,80f6df7f-517f-4f0e-b6cb-004d61ad2bc8,5/2/2021 7:28:39,Photo,Animals,Intrigued,Positive,45.00
15423,80f6df7f-517f-4f0e-b6cb-004d61ad2bc8,5/12/2021 2:54:40,Photo,Animals,Adore,Positive,72.00
15424,80f6df7f-517f-4f0e-b6cb-004d61ad2bc8,2/3/2021 18:41:33,Photo,Animals,Disgust,Negative,0.00
15425,80f6df7f-517f-4f0e-b6cb-004d61ad2bc8,12/6/2020 18:05:55,Photo,Animals,Dislike,Negative,10.00
15426,80f6df7f-517f-4f0e-b6cb-004d61ad2bc8,7/23/2020 15:49:53,Photo,Animals,Hate,Negative,5.00
15427,80f6df7f-517f-4f0e-b6cb-004d61ad2bc8,11/7/2020 10:11:50,Photo,Animals,Indifferent,Neutral,20.00
15428,80f6df7f-517f-4f0e-b6cb-004d61ad2bc8,1/27/2021 15:57:10,Photo,Animals,Love,Positive,65.00
15429,80f6df7f-517f-4f0e-b6cb-004d61ad2bc8,3/29/2021 12:43:51,Photo,Animals,Interested,Positive,30.00
15430,80f6df7f-517f-4f0e-b6cb-004d61ad2bc8,1/4/2021 21:12:41,Photo,Animals,Adore,Positive,72.00
15431,80f6df7f-517f-4f0e-b6cb-004d61ad2bc8,5/18/2021 11:39:36,Photo,Animals,Hate,Negative,5.00
15432,80f6df7f-517f-4f0e-b6cb-004d61ad2bc8,2/22/2021 4:00:35,Photo,Animals,Adore,Positive,72.00
15433,80f6df7f-517f-4f0e-b6cb-004d61ad2bc8,3/17/2021 12:29:52,Photo,Animals,Scared,Negative,15.00
15434,80f6df7f-517f-4f0e-b6cb-004d61ad2bc8,9/23/2020 13:12:43,Photo,Animals,Disgust,Negative,0.00
15435,80f6df7f-517f-4f0e-b6cb-004d61ad2bc8,4/3/2021 15:53:29,Photo,Animals,Heart,Positive,60.00
15436,80f6df7f-517f-4f0e-b6cb-004d61ad2bc8,2/11/2021 17:47:46,Photo,Animals,Love,Positive,65.00
15437,80f6df7f-517f-4f0e-b6cb-004d61ad2bc8,4/11/2021 5:25:54,Photo,Animals,Cherish,Positive,70.00
15438,80f6df7f-517f-4f0e-b6cb-004d61ad2bc8,2/22/2021 13:45:28,Photo,Animals,Disgust,Negative,0.00
15439,80f6df7f-517f-4f0e-b6cb-004d61ad2bc8,4/3/2021 2:34:16,Photo,Animals,Cherish,Positive,70.00
15440,80f6df7f-517f-4f0e-b6cb-004d61ad2bc8,3/17/2021 23:31:19,Photo,Animals,Scared,Negative,15.00
15441,80f6df7f-517f-4f0e-b6cb-004d61ad2bc8,6/17/2021 5:57:19,Photo,Animals,Heart,Positive,60.00
15442,80f6df7f-517f-4f0e-b6cb-004d61ad2bc8,4/10/2021 18:07:31,Photo,Animals,Cherish,Positive,70.00
15443,80f6df7f-517f-4f0e-b6cb-004d61ad2bc8,1/28/2021 7:12:23,Photo,Animals,Cherish,Positive,70.00
15444,80f6df7f-517f-4f0e-b6cb-004d61ad2bc8,8/10/2020 8:33:11,Photo,Animals,Super Love,Positive,75.00
15445,80f6df7f-517f-4f0e-b6cb-004d61ad2bc8,3/17/2021 14:22:30,Photo,Animals,Like,Positive,50.00
15446,072fb6c2-1505-408a-a35d-f0c4ffaf2696,8/22/2020 13:39:45,Photo,Fitness,Love,Positive,65.00
15447,072fb6c2-1505-408a-a35d-f0c4ffaf2696,1/4/2021 6:34:11,Photo,Fitness,Want,Positive,70.00
15448,072fb6c2-1505-408a-a35d-f0c4ffaf2696,10/10/2020 21:38:32,Photo,Fitness,Hate,Negative,5.00
15449,072fb6c2-1505-408a-a35d-f0c4ffaf2696,4/14/2021 7:02:47,Photo,Fitness,Love,Positive,65.00
15450,baadf2d9-ab5b-458d-a3cf-37c39a69be50,5/20/2021 23:04:52,Gif,Technology,Adore,Positive,72.00
15451,baadf2d9-ab5b-458d-a3cf-37c39a69be50,12/4/2020 14:36:53,Gif,Technology,Heart,Positive,60.00
15452,baadf2d9-ab5b-458d-a3cf-37c39a69be50,11/5/2020 15:36:43,Gif,Technology,Cherish,Positive,70.00
15453,baadf2d9-ab5b-458d-a3cf-37c39a69be50,8/29/2020 2:38:26,Gif,Technology,Love,Positive,65.00
15454,baadf2d9-ab5b-458d-a3cf-37c39a69be50,7/5/2020 7:28:19,Gif,Technology,Like,Positive,50.00
15455,baadf2d9-ab5b-458d-a3cf-37c39a69be50,12/8/2020 2:52:30,Gif,Technology,Cherish,Positive,70.00
15456,baadf2d9-ab5b-458d-a3cf-37c39a69be50,6/21/2020 13:30:37,Gif,Technology,Dislike,Negative,10.00
15457,baadf2d9-ab5b-458d-a3cf-37c39a69be50,10/1/2020 13:50:46,Gif,Technology,Want,Positive,70.00
15458,baadf2d9-ab5b-458d-a3cf-37c39a69be50,12/27/2020 21:35:07,Gif,Technology,Love,Positive,65.00
15459,baadf2d9-ab5b-458d-a3cf-37c39a69be50,7/11/2020 2:11:12,Gif,Technology,Worried,Negative,12.00
15460,baadf2d9-ab5b-458d-a3cf-37c39a69be50,7/7/2020 7:39:47,Gif,Technology,Adore,Positive,72.00
15461,baadf2d9-ab5b-458d-a3cf-37c39a69be50,9/26/2020 3:56:22,Gif,Technology,Disgust,Negative,0.00
15462,baadf2d9-ab5b-458d-a3cf-37c39a69be50,8/13/2020 20:38:05,Gif,Technology,Love,Positive,65.00
15463,baadf2d9-ab5b-458d-a3cf-37c39a69be50,9/13/2020 0:28:20,Gif,Technology,Want,Positive,70.00
15464,baadf2d9-ab5b-458d-a3cf-37c39a69be50,7/9/2020 20:12:44,Gif,Technology,Love,Positive,65.00
15465,baadf2d9-ab5b-458d-a3cf-37c39a69be50,6/25/2020 21:17:20,Gif,Technology,Like,Positive,50.00
15466,baadf2d9-ab5b-458d-a3cf-37c39a69be50,10/6/2020 1:50:32,Gif,Technology,Worried,Negative,12.00
15467,baadf2d9-ab5b-458d-a3cf-37c39a69be50,4/8/2021 16:53:21,Gif,Technology,Peeking,Neutral,35.00
15468,baadf2d9-ab5b-458d-a3cf-37c39a69be50,5/19/2021 22:37:02,Gif,Technology,Disgust,Negative,0.00
15469,baadf2d9-ab5b-458d-a3cf-37c39a69be50,4/3/2021 8:12:53,Gif,Technology,Heart,Positive,60.00
15470,baadf2d9-ab5b-458d-a3cf-37c39a69be50,6/11/2021 15:52:41,Gif,Technology,Interested,Positive,30.00
15471,baadf2d9-ab5b-458d-a3cf-37c39a69be50,5/31/2021 10:36:28,Gif,Technology,Cherish,Positive,70.00
15472,baadf2d9-ab5b-458d-a3cf-37c39a69be50,8/1/2020 14:51:59,Gif,Technology,Super Love,Positive,75.00
15473,baadf2d9-ab5b-458d-a3cf-37c39a69be50,3/16/2021 17:22:10,Gif,Technology,Indifferent,Neutral,20.00
15474,baadf2d9-ab5b-458d-a3cf-37c39a69be50,10/31/2020 21:48:43,Gif,Technology,Indifferent,Neutral,20.00
15475,baadf2d9-ab5b-458d-a3cf-37c39a69be50,6/3/2021 20:39:52,Gif,Technology,Adore,Positive,72.00
15476,baadf2d9-ab5b-458d-a3cf-37c39a69be50,3/10/2021 4:30:57,Gif,Technology,Interested,Positive,30.00
15477,baadf2d9-ab5b-458d-a3cf-37c39a69be50,12/24/2020 21:50:42,Gif,Technology,Super Love,Positive,75.00
15478,baadf2d9-ab5b-458d-a3cf-37c39a69be50,10/14/2020 10:13:53,Gif,Technology,Cherish,Positive,70.00
15479,baadf2d9-ab5b-458d-a3cf-37c39a69be50,7/30/2020 16:20:38,Gif,Technology,Super Love,Positive,75.00
15480,baadf2d9-ab5b-458d-a3cf-37c39a69be50,12/27/2020 9:21:10,Gif,Technology,Disgust,Negative,0.00
15481,baadf2d9-ab5b-458d-a3cf-37c39a69be50,11/20/2020 16:58:54,Gif,Technology,Interested,Positive,30.00
15482,baadf2d9-ab5b-458d-a3cf-37c39a69be50,4/25/2021 2:30:19,Gif,Technology,Super Love,Positive,75.00
15483,baadf2d9-ab5b-458d-a3cf-37c39a69be50,5/6/2021 19:23:13,Gif,Technology,Dislike,Negative,10.00
15484,baadf2d9-ab5b-458d-a3cf-37c39a69be50,4/8/2021 17:34:50,Gif,Technology,Want,Positive,70.00
15485,baadf2d9-ab5b-458d-a3cf-37c39a69be50,1/9/2021 6:54:44,Gif,Technology,Adore,Positive,72.00
15486,c2373565-f5f1-415f-9786-49ff558c7739,5/25/2021 4:38:47,Gif,Soccer,Indifferent,Neutral,20.00
15487,c2373565-f5f1-415f-9786-49ff558c7739,2/22/2021 22:29:18,Gif,Soccer,Dislike,Negative,10.00
15488,c2373565-f5f1-415f-9786-49ff558c7739,1/15/2021 2:10:33,Gif,Soccer,Dislike,Negative,10.00
15489,c2373565-f5f1-415f-9786-49ff558c7739,10/12/2020 11:36:52,Gif,Soccer,Scared,Negative,15.00
15490,c2373565-f5f1-415f-9786-49ff558c7739,12/3/2020 15:04:57,Gif,Soccer,Intrigued,Positive,45.00
15491,c2373565-f5f1-415f-9786-49ff558c7739,5/17/2021 19:33:16,Gif,Soccer,Heart,Positive,60.00
15492,c2373565-f5f1-415f-9786-49ff558c7739,6/24/2020 0:51:28,Gif,Soccer,Like,Positive,50.00
15493,c2373565-f5f1-415f-9786-49ff558c7739,9/20/2020 14:56:38,Gif,Soccer,Super Love,Positive,75.00
15494,c2373565-f5f1-415f-9786-49ff558c7739,8/28/2020 5:34:19,Gif,Soccer,Hate,Negative,5.00
15495,cc253c91-6df6-4de5-ab4e-6d1127620fd6,3/1/2021 9:18:08,Photo,Science,Peeking,Neutral,35.00
15496,cc253c91-6df6-4de5-ab4e-6d1127620fd6,4/21/2021 9:51:21,Photo,Science,Intrigued,Positive,45.00
15497,cc253c91-6df6-4de5-ab4e-6d1127620fd6,9/9/2020 11:20:53,Photo,Science,Dislike,Negative,10.00
15498,cc253c91-6df6-4de5-ab4e-6d1127620fd6,9/10/2020 10:37:23,Photo,Science,Love,Positive,65.00
15499,cc253c91-6df6-4de5-ab4e-6d1127620fd6,1/26/2021 20:41:57,Photo,Science,Heart,Positive,60.00
15500,cc253c91-6df6-4de5-ab4e-6d1127620fd6,5/17/2021 8:10:42,Photo,Science,Scared,Negative,15.00
15501,cc253c91-6df6-4de5-ab4e-6d1127620fd6,12/8/2020 20:10:28,Photo,Science,Scared,Negative,15.00
15502,cc253c91-6df6-4de5-ab4e-6d1127620fd6,7/26/2020 5:42:39,Photo,Science,Heart,Positive,60.00
15503,cc253c91-6df6-4de5-ab4e-6d1127620fd6,4/24/2021 23:49:59,Photo,Science,Scared,Negative,15.00
15504,cc253c91-6df6-4de5-ab4e-6d1127620fd6,8/5/2020 1:42:01,Photo,Science,Want,Positive,70.00
15505,cc253c91-6df6-4de5-ab4e-6d1127620fd6,11/11/2020 15:23:16,Photo,Science,Want,Positive,70.00
15506,cc253c91-6df6-4de5-ab4e-6d1127620fd6,2/28/2021 5:15:10,Photo,Science,Indifferent,Neutral,20.00
15507,cc253c91-6df6-4de5-ab4e-6d1127620fd6,4/2/2021 18:38:03,Photo,Science,Intrigued,Positive,45.00
15508,cc253c91-6df6-4de5-ab4e-6d1127620fd6,12/15/2020 14:51:55,Photo,Science,Heart,Positive,60.00
15509,cc253c91-6df6-4de5-ab4e-6d1127620fd6,9/15/2020 12:15:58,Photo,Science,Dislike,Negative,10.00
15510,cc253c91-6df6-4de5-ab4e-6d1127620fd6,3/18/2021 18:45:16,Photo,Science,Cherish,Positive,70.00
15511,cc253c91-6df6-4de5-ab4e-6d1127620fd6,4/22/2021 22:34:53,Photo,Science,Interested,Positive,30.00
15512,cc253c91-6df6-4de5-ab4e-6d1127620fd6,11/25/2020 20:44:15,Photo,Science,Want,Positive,70.00
15513,cc253c91-6df6-4de5-ab4e-6d1127620fd6,5/7/2021 12:33:28,Photo,Science,Love,Positive,65.00
15514,cc253c91-6df6-4de5-ab4e-6d1127620fd6,12/10/2020 3:26:57,Photo,Science,Peeking,Neutral,35.00
15515,cc253c91-6df6-4de5-ab4e-6d1127620fd6,3/16/2021 3:06:52,Photo,Science,Worried,Negative,12.00
15516,cc253c91-6df6-4de5-ab4e-6d1127620fd6,4/19/2021 9:55:38,Photo,Science,Dislike,Negative,10.00
15517,cc253c91-6df6-4de5-ab4e-6d1127620fd6,4/2/2021 23:50:47,Photo,Science,Adore,Positive,72.00
15518,cc253c91-6df6-4de5-ab4e-6d1127620fd6,6/15/2021 7:34:56,Photo,Science,Dislike,Negative,10.00
15519,cc253c91-6df6-4de5-ab4e-6d1127620fd6,10/8/2020 10:07:35,Photo,Science,Intrigued,Positive,45.00
15520,cc253c91-6df6-4de5-ab4e-6d1127620fd6,3/17/2021 18:50:48,Photo,Science,Cherish,Positive,70.00
15521,cc253c91-6df6-4de5-ab4e-6d1127620fd6,4/15/2021 13:55:50,Photo,Science,Want,Positive,70.00
15522,cc253c91-6df6-4de5-ab4e-6d1127620fd6,6/29/2020 5:00:12,Photo,Science,Disgust,Negative,0.00
15523,cc253c91-6df6-4de5-ab4e-6d1127620fd6,12/16/2020 14:06:44,Photo,Science,Want,Positive,70.00
15524,cc253c91-6df6-4de5-ab4e-6d1127620fd6,5/9/2021 17:20:10,Photo,Science,Worried,Negative,12.00
15525,cc253c91-6df6-4de5-ab4e-6d1127620fd6,3/23/2021 15:27:42,Photo,Science,Indifferent,Neutral,20.00
15526,cc253c91-6df6-4de5-ab4e-6d1127620fd6,11/10/2020 10:10:40,Photo,Science,Worried,Negative,12.00
15527,cc253c91-6df6-4de5-ab4e-6d1127620fd6,10/23/2020 3:34:30,Photo,Science,Hate,Negative,5.00
15528,cc253c91-6df6-4de5-ab4e-6d1127620fd6,10/21/2020 12:01:38,Photo,Science,Interested,Positive,30.00
15529,cc253c91-6df6-4de5-ab4e-6d1127620fd6,7/4/2020 3:30:39,Photo,Science,Indifferent,Neutral,20.00
15530,cc253c91-6df6-4de5-ab4e-6d1127620fd6,11/3/2020 22:22:58,Photo,Science,Peeking,Neutral,35.00
15531,cc253c91-6df6-4de5-ab4e-6d1127620fd6,5/12/2021 23:10:08,Photo,Science,Indifferent,Neutral,20.00
15532,cc253c91-6df6-4de5-ab4e-6d1127620fd6,5/8/2021 7:22:54,Photo,Science,Love,Positive,65.00
15533,cc253c91-6df6-4de5-ab4e-6d1127620fd6,4/2/2021 6:09:53,Photo,Science,Super Love,Positive,75.00
15534,cc253c91-6df6-4de5-ab4e-6d1127620fd6,2/24/2021 10:02:50,Photo,Science,Worried,Negative,12.00
15535,cc253c91-6df6-4de5-ab4e-6d1127620fd6,11/19/2020 14:01:05,Photo,Science,Hate,Negative,5.00
15536,cc253c91-6df6-4de5-ab4e-6d1127620fd6,12/28/2020 20:19:49,Photo,Science,Indifferent,Neutral,20.00
15537,cc253c91-6df6-4de5-ab4e-6d1127620fd6,5/19/2021 6:26:53,Photo,Science,Interested,Positive,30.00
15538,b0fbee80-d1fe-4be5-9a32-47f61e395669,11/7/2020 8:22:24,Photo,Dogs,Heart,Positive,60.00
15539,b0fbee80-d1fe-4be5-9a32-47f61e395669,9/27/2020 9:35:23,Photo,Dogs,Want,Positive,70.00
15540,b0fbee80-d1fe-4be5-9a32-47f61e395669,4/11/2021 3:38:34,Photo,Dogs,Peeking,Neutral,35.00
15541,b0fbee80-d1fe-4be5-9a32-47f61e395669,4/24/2021 19:26:45,Photo,Dogs,Worried,Negative,12.00
15542,b0fbee80-d1fe-4be5-9a32-47f61e395669,10/3/2020 22:06:16,Photo,Dogs,Worried,Negative,12.00
15543,b0fbee80-d1fe-4be5-9a32-47f61e395669,9/23/2020 3:35:35,Photo,Dogs,Cherish,Positive,70.00
15544,b0fbee80-d1fe-4be5-9a32-47f61e395669,7/24/2020 9:05:40,Photo,Dogs,Adore,Positive,72.00
15545,b0fbee80-d1fe-4be5-9a32-47f61e395669,5/30/2021 2:05:00,Photo,Dogs,Adore,Positive,72.00
15546,b0fbee80-d1fe-4be5-9a32-47f61e395669,4/10/2021 17:43:28,Photo,Dogs,Intrigued,Positive,45.00
15547,b0fbee80-d1fe-4be5-9a32-47f61e395669,3/27/2021 14:41:12,Photo,Dogs,Dislike,Negative,10.00
15548,b0fbee80-d1fe-4be5-9a32-47f61e395669,8/3/2020 2:40:48,Photo,Dogs,Heart,Positive,60.00
15549,b0fbee80-d1fe-4be5-9a32-47f61e395669,7/12/2020 22:27:36,Photo,Dogs,Like,Positive,50.00
15550,b0fbee80-d1fe-4be5-9a32-47f61e395669,6/9/2021 6:23:36,Photo,Dogs,Adore,Positive,72.00
15551,b0fbee80-d1fe-4be5-9a32-47f61e395669,7/11/2020 19:29:21,Photo,Dogs,Worried,Negative,12.00
15552,327dd631-2d6b-4acb-b0a7-804cda5009b2,10/2/2020 0:55:10,Photo,Cooking,Cherish,Positive,70.00
15553,327dd631-2d6b-4acb-b0a7-804cda5009b2,9/28/2020 8:35:52,Photo,Cooking,Peeking,Neutral,35.00
15554,327dd631-2d6b-4acb-b0a7-804cda5009b2,11/27/2020 12:34:30,Photo,Cooking,Adore,Positive,72.00
15555,327dd631-2d6b-4acb-b0a7-804cda5009b2,4/22/2021 18:24:02,Photo,Cooking,Cherish,Positive,70.00
15556,327dd631-2d6b-4acb-b0a7-804cda5009b2,12/20/2020 1:49:16,Photo,Cooking,Hate,Negative,5.00
15557,0c6e8e2a-7692-4490-b545-f76b0d06697a,6/23/2020 14:00:06,Photo,Animals,Cherish,Positive,70.00
15558,0c6e8e2a-7692-4490-b545-f76b0d06697a,1/13/2021 8:51:29,Photo,Animals,Intrigued,Positive,45.00
15559,0c6e8e2a-7692-4490-b545-f76b0d06697a,10/29/2020 15:18:02,Photo,Animals,Love,Positive,65.00
15560,0c6e8e2a-7692-4490-b545-f76b0d06697a,12/7/2020 19:04:55,Photo,Animals,Cherish,Positive,70.00
15561,0c6e8e2a-7692-4490-b545-f76b0d06697a,11/26/2020 18:30:02,Photo,Animals,Interested,Positive,30.00
15562,0c6e8e2a-7692-4490-b545-f76b0d06697a,9/15/2020 8:34:33,Photo,Animals,Want,Positive,70.00
15563,0c6e8e2a-7692-4490-b545-f76b0d06697a,11/23/2020 18:39:33,Photo,Animals,Cherish,Positive,70.00
15564,0c6e8e2a-7692-4490-b545-f76b0d06697a,12/8/2020 8:30:22,Photo,Animals,Scared,Negative,15.00
15565,0c6e8e2a-7692-4490-b545-f76b0d06697a,9/4/2020 20:20:58,Photo,Animals,Indifferent,Neutral,20.00
15566,0c6e8e2a-7692-4490-b545-f76b0d06697a,12/4/2020 7:41:06,Photo,Animals,Hate,Negative,5.00
15567,0c6e8e2a-7692-4490-b545-f76b0d06697a,2/25/2021 15:49:04,Photo,Animals,Disgust,Negative,0.00
15568,0c6e8e2a-7692-4490-b545-f76b0d06697a,1/24/2021 17:22:38,Photo,Animals,Scared,Negative,15.00
15569,0c6e8e2a-7692-4490-b545-f76b0d06697a,5/31/2021 19:32:34,Photo,Animals,Interested,Positive,30.00
15570,0c6e8e2a-7692-4490-b545-f76b0d06697a,3/31/2021 5:40:39,Photo,Animals,Disgust,Negative,0.00
15571,0c6e8e2a-7692-4490-b545-f76b0d06697a,3/7/2021 16:21:12,Photo,Animals,Indifferent,Neutral,20.00
15572,0c6e8e2a-7692-4490-b545-f76b0d06697a,1/15/2021 13:29:53,Photo,Animals,Intrigued,Positive,45.00
15573,0c6e8e2a-7692-4490-b545-f76b0d06697a,5/16/2021 7:34:22,Photo,Animals,Dislike,Negative,10.00
15574,0c6e8e2a-7692-4490-b545-f76b0d06697a,4/8/2021 21:03:04,Photo,Animals,Hate,Negative,5.00
15575,0c6e8e2a-7692-4490-b545-f76b0d06697a,4/26/2021 2:59:29,Photo,Animals,Super Love,Positive,75.00
15576,0c6e8e2a-7692-4490-b545-f76b0d06697a,2/4/2021 22:08:52,Photo,Animals,Super Love,Positive,75.00
15577,0c6e8e2a-7692-4490-b545-f76b0d06697a,9/10/2020 18:11:08,Photo,Animals,Like,Positive,50.00
15578,0c6e8e2a-7692-4490-b545-f76b0d06697a,1/16/2021 23:10:02,Photo,Animals,Cherish,Positive,70.00
15579,0c6e8e2a-7692-4490-b545-f76b0d06697a,12/26/2020 17:29:40,Photo,Animals,Super Love,Positive,75.00
15580,0c6e8e2a-7692-4490-b545-f76b0d06697a,6/7/2021 16:38:36,Photo,Animals,Scared,Negative,15.00
15581,0c6e8e2a-7692-4490-b545-f76b0d06697a,2/20/2021 11:16:46,Photo,Animals,Want,Positive,70.00
15582,0c6e8e2a-7692-4490-b545-f76b0d06697a,5/19/2021 1:21:30,Photo,Animals,Super Love,Positive,75.00
15583,0c6e8e2a-7692-4490-b545-f76b0d06697a,12/24/2020 22:14:39,Photo,Animals,Intrigued,Positive,45.00
15584,0c6e8e2a-7692-4490-b545-f76b0d06697a,5/1/2021 3:48:00,Photo,Animals,Like,Positive,50.00
15585,0c6e8e2a-7692-4490-b545-f76b0d06697a,11/10/2020 6:02:59,Photo,Animals,Scared,Negative,15.00
15586,0c6e8e2a-7692-4490-b545-f76b0d06697a,11/20/2020 4:07:22,Photo,Animals,Want,Positive,70.00
15587,0c6e8e2a-7692-4490-b545-f76b0d06697a,12/22/2020 17:33:30,Photo,Animals,Like,Positive,50.00
15588,0c6e8e2a-7692-4490-b545-f76b0d06697a,10/29/2020 17:04:28,Photo,Animals,Peeking,Neutral,35.00
15589,0c6e8e2a-7692-4490-b545-f76b0d06697a,6/19/2020 4:40:16,Photo,Animals,Indifferent,Neutral,20.00
15590,9476189c-8342-489e-985c-81de9320f527,9/8/2020 6:35:08,Audio,Soccer,Indifferent,Neutral,20.00
15591,9476189c-8342-489e-985c-81de9320f527,9/4/2020 22:43:26,Audio,Soccer,Hate,Negative,5.00
15592,9476189c-8342-489e-985c-81de9320f527,12/9/2020 10:56:42,Audio,Soccer,Adore,Positive,72.00
15593,9476189c-8342-489e-985c-81de9320f527,1/13/2021 17:57:04,Audio,Soccer,Dislike,Negative,10.00
15594,9476189c-8342-489e-985c-81de9320f527,2/1/2021 1:00:09,Audio,Soccer,Worried,Negative,12.00
15595,9476189c-8342-489e-985c-81de9320f527,2/26/2021 19:03:31,Audio,Soccer,Dislike,Negative,10.00
15596,9476189c-8342-489e-985c-81de9320f527,5/1/2021 10:22:01,Audio,Soccer,Love,Positive,65.00
15597,9476189c-8342-489e-985c-81de9320f527,10/23/2020 18:00:59,Audio,Soccer,Hate,Negative,5.00
15598,d539c60f-9967-44b0-a11e-26d5dfa43884,11/20/2020 16:03:15,Gif,Fitness,Intrigued,Positive,45.00
15599,d539c60f-9967-44b0-a11e-26d5dfa43884,8/28/2020 19:31:28,Gif,Fitness,Scared,Negative,15.00
15600,d539c60f-9967-44b0-a11e-26d5dfa43884,12/25/2020 2:21:47,Gif,Fitness,Want,Positive,70.00
15601,d539c60f-9967-44b0-a11e-26d5dfa43884,8/10/2020 11:09:12,Gif,Fitness,Want,Positive,70.00
15602,d539c60f-9967-44b0-a11e-26d5dfa43884,4/14/2021 16:37:51,Gif,Fitness,Super Love,Positive,75.00
15603,d539c60f-9967-44b0-a11e-26d5dfa43884,9/16/2020 8:23:25,Gif,Fitness,Scared,Negative,15.00
15604,d539c60f-9967-44b0-a11e-26d5dfa43884,4/22/2021 8:30:55,Gif,Fitness,Like,Positive,50.00
15605,d539c60f-9967-44b0-a11e-26d5dfa43884,11/19/2020 10:38:33,Gif,Fitness,Worried,Negative,12.00
15606,d539c60f-9967-44b0-a11e-26d5dfa43884,1/20/2021 18:53:53,Gif,Fitness,Super Love,Positive,75.00
15607,d539c60f-9967-44b0-a11e-26d5dfa43884,8/22/2020 1:51:03,Gif,Fitness,Indifferent,Neutral,20.00
15608,d539c60f-9967-44b0-a11e-26d5dfa43884,8/4/2020 12:39:14,Gif,Fitness,Heart,Positive,60.00
15609,d539c60f-9967-44b0-a11e-26d5dfa43884,7/4/2020 16:06:09,Gif,Fitness,Indifferent,Neutral,20.00
15610,d539c60f-9967-44b0-a11e-26d5dfa43884,8/16/2020 12:26:22,Gif,Fitness,Heart,Positive,60.00
15611,d539c60f-9967-44b0-a11e-26d5dfa43884,11/2/2020 7:16:53,Gif,Fitness,Want,Positive,70.00
15612,d539c60f-9967-44b0-a11e-26d5dfa43884,11/5/2020 2:37:41,Gif,Fitness,Like,Positive,50.00
15613,d539c60f-9967-44b0-a11e-26d5dfa43884,10/5/2020 8:17:40,Gif,Fitness,Worried,Negative,12.00
15614,d539c60f-9967-44b0-a11e-26d5dfa43884,12/11/2020 5:21:57,Gif,Fitness,Super Love,Positive,75.00
15615,d539c60f-9967-44b0-a11e-26d5dfa43884,3/14/2021 10:51:53,Gif,Fitness,Super Love,Positive,75.00
15616,d539c60f-9967-44b0-a11e-26d5dfa43884,9/8/2020 16:22:29,Gif,Fitness,Dislike,Negative,10.00
15617,d539c60f-9967-44b0-a11e-26d5dfa43884,6/25/2020 7:55:33,Gif,Fitness,Intrigued,Positive,45.00
15618,d539c60f-9967-44b0-a11e-26d5dfa43884,11/8/2020 5:25:26,Gif,Fitness,Heart,Positive,60.00
15619,d539c60f-9967-44b0-a11e-26d5dfa43884,3/10/2021 0:20:00,Gif,Fitness,Worried,Negative,12.00
15620,d539c60f-9967-44b0-a11e-26d5dfa43884,4/1/2021 4:53:36,Gif,Fitness,Peeking,Neutral,35.00
15621,d539c60f-9967-44b0-a11e-26d5dfa43884,11/5/2020 8:41:45,Gif,Fitness,Disgust,Negative,0.00
15622,d539c60f-9967-44b0-a11e-26d5dfa43884,2/27/2021 12:32:49,Gif,Fitness,Heart,Positive,60.00
15623,d539c60f-9967-44b0-a11e-26d5dfa43884,6/15/2021 6:39:33,Gif,Fitness,Interested,Positive,30.00
15624,d539c60f-9967-44b0-a11e-26d5dfa43884,7/2/2020 0:18:27,Gif,Fitness,Love,Positive,65.00
15625,d539c60f-9967-44b0-a11e-26d5dfa43884,5/15/2021 0:35:18,Gif,Fitness,Adore,Positive,72.00
15626,410c757b-918f-4c71-892b-2e6e7697bd86,12/27/2020 11:26:58,Video,Travel,Indifferent,Neutral,20.00
15627,410c757b-918f-4c71-892b-2e6e7697bd86,4/20/2021 2:05:58,Video,Travel,Intrigued,Positive,45.00
15628,410c757b-918f-4c71-892b-2e6e7697bd86,10/30/2020 7:13:41,Video,Travel,Adore,Positive,72.00
15629,410c757b-918f-4c71-892b-2e6e7697bd86,4/27/2021 19:52:16,Video,Travel,Dislike,Negative,10.00
15630,410c757b-918f-4c71-892b-2e6e7697bd86,1/2/2021 23:59:07,Video,Travel,Adore,Positive,72.00
15631,410c757b-918f-4c71-892b-2e6e7697bd86,1/12/2021 22:03:54,Video,Travel,Disgust,Negative,0.00
15632,410c757b-918f-4c71-892b-2e6e7697bd86,11/13/2020 16:52:12,Video,Travel,Like,Positive,50.00
15633,410c757b-918f-4c71-892b-2e6e7697bd86,6/23/2020 17:32:30,Video,Travel,Dislike,Negative,10.00
15634,410c757b-918f-4c71-892b-2e6e7697bd86,1/14/2021 9:48:44,Video,Travel,Scared,Negative,15.00
15635,410c757b-918f-4c71-892b-2e6e7697bd86,2/26/2021 4:58:16,Video,Travel,Want,Positive,70.00
15636,410c757b-918f-4c71-892b-2e6e7697bd86,8/5/2020 14:18:16,Video,Travel,Dislike,Negative,10.00
15637,410c757b-918f-4c71-892b-2e6e7697bd86,3/21/2021 22:33:38,Video,Travel,Heart,Positive,60.00
15638,410c757b-918f-4c71-892b-2e6e7697bd86,3/19/2021 10:54:58,Video,Travel,Adore,Positive,72.00
